tree_id,legal_status,species,address,site_order,site_info,plant_type,care_taker,care_assistant,plant_date,dbh,plot_size,permit_notes,x_coordinate,y_coordinate,latitude,longitude,location
45977,Permitted Site,Tree(s) ::,,130,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
48126,Permitted Site,Tree(s) ::,,294,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
50776,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,,1,Sidewalk: Curb side : Cutout,Tree,Private,,,,,Permit Number 47304,,,,,
48748,Permitted Site,Corymbia ficifolia :: Red Flowering Gum,,6,Sidewalk: Curb side : Cutout,Tree,Private,,,,,Permit Number 46023,,,,,
46717,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,,2,Sidewalk: Curb side : Cutout,Tree,Private,,2002-04-24 12:00:00.000000 UTC,,,Permit Number 44843,,,,,
44850,Permitted Site,Tree(s) ::,,39,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
48082,Permitted Site,Tree(s) ::,,192,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
48189,Permitted Site,Tree(s) ::,,43,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
44934,Permitted Site,Tree(s) ::,,167,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
48241,Permitted Site,Tree(s) ::,,25,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
48751,Permitted Site,Corymbia ficifolia :: Red Flowering Gum,,9,Sidewalk: Curb side : Cutout,Tree,Private,,,,,Permit Number 46023,,,,,
36838,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,,4,Sidewalk: Curb side : Cutout,Tree,Private,,1998-05-26 12:00:00.000000 UTC,,,Permit Number 39538,,,,,
44598,Permitted Site,Tree(s) ::,,126,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
44685,Permitted Site,Tree(s) ::,,95,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
66292,Permitted Site,Tree(s) ::,,1,Sidewalk: Curb side : Cutout,Tree,Private,,1990-11-21 12:00:00.000000 UTC,,,Permit Number 29403,,,,,
48203,Permitted Site,Tree(s) ::,,46,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
44994,Permitted Site,Tree(s) ::,,106,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
58906,Permitted Site,Tree(s) ::,,1,Sidewalk: Curb side : Cutout,Tree,Private,,1980-03-03 12:00:00.000000 UTC,,,Permit Number 18181,,,,,
45976,Permitted Site,Tree(s) ::,,131,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
48084,Permitted Site,Tree(s) ::,,194,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
45891,Permitted Site,Tree(s) ::,,11,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
45949,Permitted Site,Tree(s) ::,,146,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
48069,Permitted Site,Tree(s) ::,,235,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
34904,Permitted Site,Magnolia grandiflora :: Southern Magnolia,,3,Sidewalk: Curb side : Cutout,Tree,Private,,1997-09-05 12:00:00.000000 UTC,,,Permit Number 38505,,,,,
65975,Permitted Site,Tree(s) ::,,1,Sidewalk: Curb side : Cutout,Tree,Private,,1990-06-25 12:00:00.000000 UTC,,,Permit Number 29001,6012653.5095135868,2089460.1186631173,37.717972109828153,-122.39823169290176,"(37.71797210982815, -122.39823169290175)"
44865,Permitted Site,Tree(s) ::,,24,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
46014,Permitted Site,Tree(s) ::,,200,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
45897,Permitted Site,Tree(s) ::,,17,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
48180,Permitted Site,Tree(s) ::,,73,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
44712,Permitted Site,Tree(s) ::,,65,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
35180,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,,2,Sidewalk: Curb side : Cutout,Tree,Private,,1998-02-10 12:00:00.000000 UTC,,,Permit Number 38712,,,,,
46298,Permitted Site,Robinia x ambigua :: Locust,,4,Sidewalk: Curb side : Cutout,Tree,Private,,2002-01-31 12:00:00.000000 UTC,,,Permit Number 44564,,,,,
34246,Permitted Site,Metrosideros excelsa :: New Zealand Xmas Tree,,1,Sidewalk: Curb side : Cutout,Tree,Private,,,,,Permit Number 38056,,,,,
35692,Permitted Site,Liriodendron tulipifera :: Tulip Tree,,2,Sidewalk: Curb side : Cutout,Tree,Private,,1998-04-10 12:00:00.000000 UTC,,,Permit Number 38993,,,,,
43016,Permitted Site,Geijera parviflora :: Australian Willow,,4,Sidewalk: Curb side : Cutout,Tree,Private,,2000-07-05 12:00:00.000000 UTC,,,Permit Number 42880,,,,,
48122,Permitted Site,Tree(s) ::,,273,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
36869,Permitted Site,Ginkgo biloba :: Maidenhair Tree,,4,Sidewalk: Curb side : Cutout,Tree,Private,,1998-05-26 12:00:00.000000 UTC,,,Permit Number 39538,,,,,
48263,Permitted Site,Tree(s) ::,,127,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
44840,Permitted Site,Tree(s) ::,,14,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
38797,Permitted Site,Lophostemon confertus :: Brisbane Box,,5,Sidewalk: Curb side : Cutout,Tree,Private,,1998-10-23 12:00:00.000000 UTC,,,Permit Number 40645,,,,,
48475,Permitted Site,Tree(s) ::,,9,Sidewalk: Curb side : Cutout,Tree,Private,,,,,Permit Number 45832,,,,,
48233,Permitted Site,Tree(s) ::,,17,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
45912,Permitted Site,Tree(s) ::,,58,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
48290,Permitted Site,Tree(s) ::,,100,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
58117,Permitted Site,Tree(s) ::,,1,Sidewalk: Curb side : Cutout,Tree,Private,,1978-01-30 12:00:00.000000 UTC,,,Permit Number 17097,,,,,
38802,Permitted Site,Lophostemon confertus :: Brisbane Box,,4,Sidewalk: Curb side : Cutout,Tree,Private,,1998-10-23 12:00:00.000000 UTC,,,Permit Number 40645,,,,,
44858,Permitted Site,Tree(s) ::,,23,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
44645,Permitted Site,Tree(s) ::,,64,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
34969,Permitted Site,Melaleuca linariifolia :: Flaxleaf Paperbark,,1,Sidewalk: Curb side : Cutout,Tree,Private,,1997-12-18 12:00:00.000000 UTC,,,Permit Number 38555,,,,,
48247,Permitted Site,Tree(s) ::,,111,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
48173,Permitted Site,Tree(s) ::,,66,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
48222,Permitted Site,Tree(s) ::,,4,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
44633,Permitted Site,Tree(s) ::,,161,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
48190,Permitted Site,Tree(s) ::,,30,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
58322,Permitted Site,Tree(s) ::,,1,Sidewalk: Curb side : Cutout,Tree,Private,,1978-11-06 12:00:00.000000 UTC,,,Permit Number 17347,,,,,
48252,Permitted Site,Tree(s) ::,,116,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
45950,Permitted Site,Tree(s) ::,,147,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
44939,Permitted Site,Tree(s) ::,,172,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
66343,Permitted Site,Tree(s) ::,,1,Sidewalk: Curb side : Cutout,Tree,Private,,1990-12-10 12:00:00.000000 UTC,,,Permit Number 29464,,,,,
46885,Permitted Site,Tree(s) ::,,3,Sidewalk: Curb side : Cutout,Tree,Private,,2002-04-26 12:00:00.000000 UTC,,,Permit Number 44941,,,,,
36634,Permitted Site,Robinia x ambigua :: Locust,,20,Sidewalk: Curb side : Cutout,Tree,Private,,1998-05-20 12:00:00.000000 UTC,,,Permit Number 39461,,,,,
44529,Permitted Site,Tree(s) ::,,23,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
36873,Permitted Site,Ginkgo biloba :: Maidenhair Tree,,3,Sidewalk: Curb side : Cutout,Tree,Private,,1998-05-26 12:00:00.000000 UTC,,,Permit Number 39538,,,,,
45951,Permitted Site,Tree(s) ::,,148,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
48746,Permitted Site,Corymbia ficifolia :: Red Flowering Gum,,4,Sidewalk: Curb side : Cutout,Tree,Private,,,,,Permit Number 46023,,,,,
48308,Permitted Site,Tree(s) ::,,174,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
44907,Permitted Site,Tree(s) ::,,141,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
48065,Permitted Site,Tree(s) ::,,219,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
45898,Permitted Site,Tree(s) ::,,26,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
48164,Permitted Site,Tree(s) ::,,71,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
48156,Permitted Site,Tree(s) ::,,266,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
46015,Permitted Site,Tree(s) ::,,201,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
48187,Permitted Site,Tree(s) ::,,80,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
46012,Permitted Site,Tree(s) ::,,198,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
35689,Permitted Site,Platanus x hispanica :: Sycamore: London Plane,,12,Sidewalk: Curb side : Cutout,Tree,Private,,1998-04-10 12:00:00.000000 UTC,,,Permit Number 38993,,,,,
45769,Permitted Site,Tree(s) ::,,3,Sidewalk: Curb side : Cutout,Tree,Private,,2001-10-24 12:00:00.000000 UTC,,,Permit Number 44413,,,,,
48229,Permitted Site,Tree(s) ::,,11,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
36852,Permitted Site,Pittosporum undulatum :: Victorian Box,,6,Sidewalk: Curb side : Cutout,Tree,Private,,1998-05-26 12:00:00.000000 UTC,,,Permit Number 39538,,,,,
66371,Permitted Site,Tree(s) ::,,1,Sidewalk: Curb side : Cutout,Tree,Private,,1991-01-04 12:00:00.000000 UTC,,,Permit Number 29495,,,,,
44979,Permitted Site,Tree(s) ::,,63,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
45021,Permitted Site,Tree(s) ::,,94,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
48300,Permitted Site,Tree(s) ::,,166,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
45968,Permitted Site,Tree(s) ::,,155,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
44909,Permitted Site,Tree(s) ::,,132,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
45853,Permitted Site,Tree(s) ::,,72,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
45921,Permitted Site,Tree(s) ::,,67,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
45989,Permitted Site,Tree(s) ::,,222,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
84717,Permitted Site,Washingtonia robusta :: Mexican Fan Palm,,11,Sidewalk: Curb side : Cutout,Tree,Private,,2007-05-17 12:00:00.000000 UTC,,,Permit No. 49325,6001553.34694,2108280.88879,37.769024965974737,-122.43794736859526,"(37.76902496597474, -122.43794736859526)"
36617,Permitted Site,Robinia x ambigua :: Locust,,8,Sidewalk: Curb side : Cutout,Tree,Private,,1998-05-20 12:00:00.000000 UTC,,,Permit Number 39461,,,,,
44892,Permitted Site,Tree(s) ::,,126,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
48154,Permitted Site,Tree(s) ::,,264,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
45022,Permitted Site,Tree(s) ::,,95,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
44530,Permitted Site,Tree(s) ::,,30,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
44902,Permitted Site,Tree(s) ::,,136,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
65877,Permitted Site,Tree(s) ::,,1,Sidewalk: Curb side : Cutout,Tree,Private,,1990-06-08 12:00:00.000000 UTC,,,Permit Number 28876,,,,,
48106,Permitted Site,Tree(s) ::,,217,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
43486,Permitted Site,Melaleuca linariifolia :: Flaxleaf Paperbark,,1,Sidewalk: Curb side : Cutout,Tree,Private,,2000-07-19 12:00:00.000000 UTC,,,Permit Number 43169,,,,,
46022,Permitted Site,Tree(s) ::,,215,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
34101,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,,2,Sidewalk: Curb side : Cutout,Tree,Private,,1997-07-05 12:00:00.000000 UTC,,,Permit Number 37975,,,,,
34915,Permitted Site,Tree(s) ::,,9,Sidewalk: Curb side : Cutout,Tree,Private,,,,,Permit Number 38517,,,,,
48170,Permitted Site,Tree(s) ::,,63,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
45922,Permitted Site,Tree(s) ::,,68,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
45996,Permitted Site,Tree(s) ::,,114,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
48102,Permitted Site,Tree(s) ::,,211,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
35285,Permitted Site,Olea europaea :: Olive Tree,,4,Sidewalk: Curb side : Cutout,Tree,Private,,1998-02-17 12:00:00.000000 UTC,,,Permit Number 38758,,,,,
44612,Permitted Site,Tree(s) ::,,176,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
36647,Permitted Site,Robinia x ambigua :: Locust,,19,Sidewalk: Curb side : Cutout,Tree,Private,,1998-05-20 12:00:00.000000 UTC,,,Permit Number 39461,,,,,
38798,Permitted Site,Lophostemon confertus :: Brisbane Box,,10,Sidewalk: Curb side : Cutout,Tree,Private,,1998-10-23 12:00:00.000000 UTC,,,Permit Number 40645,,,,,
45964,Permitted Site,Tree(s) ::,,152,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
48172,Permitted Site,Tree(s) ::,,65,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
48337,Permitted Site,Tree(s) ::,,165,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
45386,Permitted Site,Lophostemon confertus :: Brisbane Box,,5,Sidewalk: Curb side : Cutout,Tree,Private,,2001-07-06 12:00:00.000000 UTC,,,Permit Number 44200,5989322.60767277,2117225.7623772528,37.792881973672458,-122.48090723785944,"(37.79288197367246, -122.48090723785944)"
45988,Permitted Site,Tree(s) ::,,223,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
36650,Permitted Site,Tree(s) ::,,9,Sidewalk: Curb side : Cutout,Tree,Private,,1998-05-20 12:00:00.000000 UTC,,,Permit Number 39461,,,,,
48091,Permitted Site,Tree(s) ::,,201,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
44609,Permitted Site,Tree(s) ::,,173,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
45852,Permitted Site,Tree(s) ::,,73,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
36635,Permitted Site,Magnolia grandiflora :: Southern Magnolia,,10,Sidewalk: Curb side : Cutout,Tree,Private,,1998-05-20 12:00:00.000000 UTC,,,Permit Number 39461,,,,,
46066,Permitted Site,Tree(s) ::,,135,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
36630,Permitted Site,Tree(s) ::,,3,Sidewalk: Curb side : Cutout,Tree,Private,,1998-05-20 12:00:00.000000 UTC,,,Permit Number 39461,,,,,
44648,Permitted Site,Tree(s) ::,,68,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
44561,Permitted Site,Tree(s) ::,,14,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
44894,Permitted Site,Tree(s) ::,,128,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
48248,Permitted Site,Tree(s) ::,,112,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
35276,Permitted Site,Tree(s) ::,,3,Sidewalk: Curb side : Cutout,Tree,Private,,1998-02-17 12:00:00.000000 UTC,,,Permit Number 38758,,,,,
44690,Permitted Site,Tree(s) ::,,110,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
43482,Permitted Site,Melaleuca linariifolia :: Flaxleaf Paperbark,,8,Sidewalk: Curb side : Cutout,Tree,Private,,2000-07-19 12:00:00.000000 UTC,,,Permit Number 43169,,,,,
53088,Permitted Site,Tree(s) ::,,1,Sidewalk: Curb side : Cutout,Tree,Private,,2006-10-30 12:00:00.000000 UTC,,,Permit Number 49055,5998806.7397726923,2100246.5661611483,37.746808135862743,-122.44686946800256,"(37.74680813586274, -122.44686946800255)"
44640,Permitted Site,Tree(s) ::,,69,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
48481,Permitted Site,Tree(s) ::,,5,Sidewalk: Curb side : Cutout,Tree,Private,,2002-08-15 12:00:00.000000 UTC,,,Permit Number 45832,,,,,
84716,Permitted Site,Washingtonia robusta :: Mexican Fan Palm,,10,Sidewalk: Curb side : Cutout,Tree,Private,,2007-05-17 12:00:00.000000 UTC,,,Permit No. 49325,6001553.34694,2108280.88879,37.769024965974737,-122.43794736859526,"(37.76902496597474, -122.43794736859526)"
44608,Permitted Site,Tree(s) ::,,172,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
44571,Permitted Site,Tree(s) ::,,135,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
36856,Permitted Site,Arbutus 'Marina' :: Hybrid Strawberry Tree,,2,Sidewalk: Curb side : Cutout,Tree,Private,,1998-05-26 12:00:00.000000 UTC,,,Permit Number 39538,,,,,
36620,Permitted Site,Magnolia grandiflora :: Southern Magnolia,,6,Sidewalk: Curb side : Cutout,Tree,Private,,1998-05-20 12:00:00.000000 UTC,,,Permit Number 39461,,,,,
48105,Permitted Site,Tree(s) ::,,215,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
48133,Permitted Site,Tree(s) ::,,31,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
44694,Permitted Site,Tree(s) ::,,87,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
44592,Permitted Site,Tree(s) ::,,120,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
48132,Permitted Site,Tree(s) ::,,300,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
36615,Permitted Site,Robinia x ambigua :: Locust,,2,Sidewalk: Curb side : Cutout,Tree,Private,,1998-05-20 12:00:00.000000 UTC,,,Permit Number 39461,,,,,
46044,Permitted Site,Tree(s) ::,,173,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
44627,Permitted Site,Tree(s) ::,,155,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
44607,Permitted Site,Tree(s) ::,,171,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
45024,Permitted Site,Tree(s) ::,,97,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
46032,Permitted Site,Tree(s) ::,,187,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
45909,Permitted Site,Tree(s) ::,,55,Sidewalk: Curb side : Cutout,Tree,Private,,2001-12-06 12:00:00.000000 UTC,,,Permit Number 44451,,,,,
44683,Permitted Site,Tree(s) ::,,96,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-29 12:00:00.000000 UTC,,,Permit Number 43835,,,,,
44936,Permitted Site,Tree(s) ::,,169,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
46290,Permitted Site,Robinia x ambigua :: Locust,,12,Sidewalk: Curb side : Cutout,Tree,Private,,2002-01-31 12:00:00.000000 UTC,,,Permit Number 44564,,,,,
48237,Permitted Site,Tree(s) ::,,21,Sidewalk: Curb side : Cutout,Tree,Private,,2002-07-17 12:00:00.000000 UTC,,,Permit Number 45761,,,,,
84713,Permitted Site,Washingtonia robusta :: Mexican Fan Palm,,7,Sidewalk: Curb side : Cutout,Tree,Private,,2007-05-17 12:00:00.000000 UTC,,,Permit No. 49325,6001553.34694,2108280.88879,37.769024965974737,-122.43794736859526,"(37.76902496597474, -122.43794736859526)"
38763,Permitted Site,Tristaniopsis laurina :: Swamp Myrtle,,5,Sidewalk: Curb side : Cutout,Tree,Private,,1998-10-20 12:00:00.000000 UTC,,,Permit Number 40634,6001679.4366073683,2094405.0490357131,37.730932385820523,-122.43651793794454,"(37.73093238582052, -122.43651793794454)"
34335,Permitted Site,Jacaranda mimosifolia :: Jacaranda,,21,Sidewalk: Curb side : Cutout,Tree,Private,,1997-07-14 12:00:00.000000 UTC,,,Permit Number 38095,6011565.6617548456,2101164.3321543303,37.750048765949913,-122.40281462336895,"(37.750048765949906, -122.40281462336897)"
44917,Permitted Site,Tree(s) ::,,190,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
48747,Permitted Site,Corymbia ficifolia :: Red Flowering Gum,,5,Sidewalk: Curb side : Cutout,Tree,Private,,,,,Permit Number 46023,,,,,
84709,Permitted Site,Washingtonia robusta :: Mexican Fan Palm,,3,Sidewalk: Curb side : Cutout,Tree,Private,,2007-05-17 12:00:00.000000 UTC,,,Permit No. 49325,6001553.34694,2108280.88879,37.769024965974737,-122.43794736859526,"(37.76902496597474, -122.43794736859526)"
45012,Permitted Site,Tree(s) ::,,84,Sidewalk: Curb side : Cutout,Tree,Private,,2001-04-25 12:00:00.000000 UTC,,,Permit Number 43922,,,,,
